carat,cut,color,clarity,depth,table,price,x,y,z
2.02,Very Good,I,SI1,60.4,58.0,17357,8.2,8.16,4.94
1.51,Fair,D,VS2,66.0,57.0,15152,7.17,7.08,4.7
0.31,Ideal,F,IF,62.2,56.0,1122,4.34,4.31,2.69
2.02,Ideal,H,SI2,60.8,56.0,11715,8.21,8.14,4.97
1.54,Ideal,J,VS2,62.7,56.0,8479,7.32,7.36,4.6
1.5,Ideal,I,VS1,60.5,56.0,9533,7.38,7.46,4.49
0.51,Ideal,D,SI1,62.9,57.0,1574,5.12,5.09,3.21
1.01,Good,F,SI1,62.4,59.0,4619,6.3,6.42,3.97
0.3,Very Good,H,VS1,63.4,53.0,675,4.3,4.25,2.71
1.52,Good,E,SI1,63.5,58.0,11075,7.29,7.36,4.65
0.4,Ideal,G,VVS1,62.4,54.0,1043,4.74,4.78,2.97
1.02,Ideal,F,SI2,62.6,56.0,4851,6.38,6.44,4.01
0.7,Premium,F,SI1,62.1,58.0,2527,5.7,5.64,3.52
1.04,Premium,I,SI2,62.1,59.0,3861,6.46,6.52,4.03
0.7,Premium,H,VS2,61.8,60.0,2330,5.68,5.71,3.52
1.16,Ideal,I,SI1,61.7,56.0,4668,6.76,6.7,4.15
0.37,Premium,F,SI1,61.6,59.0,616,4.62,4.67,2.86
1.0,Premium,F,I1,58.9,60.0,2841,6.6,6.55,3.87
0.3,Very Good,G,VS1,61.7,57.0,620,4.28,4.32,2.65
0.52,Ideal,G,VS1,60.9,56.0,1662,5.2,5.24,3.18
0.56,Ideal,G,VS2,62.0,56.0,1698,5.3,5.28,3.28
0.63,Ideal,G,IF,61.9,56.0,3363,5.5,5.52,3.41
0.41,Ideal,F,IF,61.7,56.0,1439,4.79,4.83,2.97
0.5,Very Good,G,VVS2,61.6,58.0,1784,5.07,5.09,3.13
1.06,Very Good,E,SI2,62.1,56.0,4972,6.52,6.59,4.07
1.29,Premium,F,VS1,59.3,60.0,10437,7.14,7.1,4.22
1.09,Ideal,E,VS2,62.4,55.0,7978,6.55,6.6,4.1
0.92,Good,H,VS1,62.3,63.0,4116,6.18,6.3,3.88
0.38,Ideal,F,SI1,61.7,56.0,766,4.68,4.72,2.9
0.3,Good,G,VVS2,63.2,57.0,684,4.24,4.27,2.69
0.71,Ideal,I,SI1,60.2,60.0,2319,5.77,5.79,3.48
0.41,Premium,F,SI1,62.6,55.0,969,4.78,4.74,2.98
1.04,Very Good,G,VS2,63.4,55.0,6232,6.48,6.42,4.09
1.24,Ideal,G,VVS2,61.4,58.0,10395,6.88,6.92,4.24
0.39,Very Good,J,VVS1,61.8,56.0,718,4.64,4.71,2.89
0.4,Good,D,SI2,63.4,59.0,622,4.67,4.7,2.97
0.32,Ideal,G,IF,61.4,55.0,918,4.42,4.44,2.72
0.31,Good,E,SI1,63.4,55.0,544,4.32,4.35,2.75
1.02,Premium,H,VS2,62.5,60.0,5312,6.43,6.38,4.0
0.53,Ideal,H,VS2,62.4,56.0,1412,5.18,5.17,3.23
0.3,Ideal,G,VVS1,62.3,54.0,764,4.32,4.35,2.7
0.32,Ideal,E,VS2,62.1,55.0,702,4.4,4.42,2.74
0.55,Good,F,SI1,64.3,57.9,1400,5.16,5.21,3.33
1.25,Very Good,H,VS2,62.9,60.0,7227,6.77,6.83,4.28
0.35,Premium,F,VS1,60.5,58.0,984,4.59,4.57,2.77
1.23,Ideal,H,VVS2,61.6,57.0,8509,6.87,6.92,4.25
1.0,Very Good,F,SI2,62.2,55.0,4383,6.39,6.44,3.99
1.0,Fair,H,SI1,65.5,57.0,3511,6.26,6.21,4.08
0.82,Ideal,D,SI2,62.1,57.0,3357,6.04,6.0,3.74
1.51,Ideal,J,SI1,62.6,54.0,8888,7.26,7.35,4.57
0.27,Very Good,G,VVS1,62.9,55.0,566,4.12,4.15,2.6
2.01,Good,H,SI2,63.7,59.0,12423,7.89,7.84,5.01
0.32,Premium,G,VVS2,60.2,60.0,936,4.45,4.42,2.67
0.51,Ideal,F,VS2,62.5,53.0,1431,5.12,5.15,3.21
1.53,Premium,G,VS2,61.8,59.0,12717,7.45,7.31,4.56
2.01,Premium,I,SI1,62.4,61.0,15707,8.01,7.99,4.99
0.9,Ideal,F,VS2,62.6,56.0,4801,6.16,6.23,3.88
0.67,Good,I,VS2,60.7,61.4,1708,5.6,5.64,3.41
0.78,Good,G,SI2,57.9,63.0,1720,6.05,6.0,3.49
0.52,Very Good,D,SI1,61.6,58.0,1429,5.14,5.22,3.19
1.19,Very Good,G,VS1,59.1,58.0,7989,6.96,7.05,4.14
1.02,Premium,H,VS2,60.2,62.0,5432,6.54,6.46,3.91
0.7,Ideal,E,SI1,61.8,56.0,2576,5.72,5.68,3.52
0.78,Ideal,G,SI1,62.8,56.0,2583,5.88,5.84,3.68
0.34,Very Good,E,SI2,62.9,56.0,477,4.45,4.48,2.81
1.0,Premium,D,SI2,60.8,60.0,4295,6.45,6.41,3.91
1.09,Ideal,I,VS2,61.9,56.0,5421,6.62,6.67,4.09
0.5,Premium,E,VS2,61.4,58.0,1624,5.07,5.12,3.13
0.4,Ideal,D,SI1,63.0,57.0,924,4.7,4.66,2.95
0.81,Ideal,F,SI1,62.3,55.0,3481,5.96,6.0,3.72
0.56,Ideal,G,VVS2,61.6,56.0,1976,5.29,5.32,3.27
0.56,Good,F,VS1,63.0,59.0,1758,5.24,5.27,3.31
0.35,Very Good,F,SI1,61.7,58.0,583,4.51,4.54,2.79
1.18,Premium,G,VVS2,59.7,58.0,9537,6.94,6.9,4.13
1.51,Good,G,I1,64.0,59.0,3497,7.29,7.17,4.63
0.35,Ideal,D,VS2,62.5,55.0,1063,4.55,4.5,2.83
0.84,Good,F,I1,60.8,64.0,1749,6.05,6.03,3.67
1.03,Good,G,SI2,63.9,60.0,3466,6.33,6.37,4.06
0.71,Ideal,F,SI1,62.5,55.0,2788,5.71,5.65,3.55
0.84,Good,I,VS1,63.7,59.0,2753,5.94,5.9,3.77
0.39,Ideal,E,VS2,61.3,56.0,911,4.71,4.75,2.9
1.02,Very Good,G,VS1,62.4,58.0,6622,6.37,6.42,3.99
2.01,Fair,H,SI2,65.8,63.0,13587,7.77,7.68,5.08
0.31,Premium,F,VS2,62.7,59.0,625,4.3,4.34,2.71
0.51,Premium,F,VS2,62.1,58.0,1687,5.12,5.09,3.17
0.43,Ideal,E,VVS2,61.7,55.0,1426,4.86,4.87,3.0
0.7,Ideal,H,SI1,61.8,53.0,2499,5.71,5.74,3.54
1.0,Fair,E,SI2,67.0,53.0,3136,6.19,6.13,4.13
0.3,Premium,H,VVS1,62.5,59.0,878,4.29,4.26,2.67
0.44,Ideal,H,SI1,61.9,57.0,733,4.9,4.92,3.04
1.5,Premium,I,SI2,62.9,57.0,6132,7.28,7.26,4.57
0.43,Ideal,E,VS2,61.9,56.0,981,4.85,4.88,3.01
0.26,Ideal,D,VVS2,61.4,56.0,599,4.12,4.15,2.54
0.93,Premium,D,SI1,60.8,60.0,3812,6.3,6.24,3.81
1.0,Very Good,H,SI1,61.9,58.0,4953,6.3,6.37,3.92
0.31,Good,H,VVS2,63.6,56.0,802,4.33,4.28,2.74
0.53,Fair,E,VS1,62.3,67.0,1778,5.22,5.11,3.22
1.9,Very Good,J,SI1,59.2,58.0,9540,8.1,8.21,4.83
1.26,Premium,I,SI1,60.9,58.0,5504,6.99,6.94,4.24
1.02,Premium,F,SI2,62.7,59.0,4227,6.45,6.38,4.02
0.9,Very Good,F,I1,61.9,59.0,2199,6.16,6.18,3.82
1.03,Ideal,D,SI2,61.8,54.0,5013,6.46,6.52,4.01
0.26,Ideal,I,VS2,62.0,56.0,385,4.13,4.09,2.55
0.8,Ideal,G,SI2,62.0,56.0,2517,5.98,5.92,3.69
0.78,Very Good,H,SI2,62.7,56.0,2316,5.85,5.89,3.68
1.03,Ideal,F,VS2,62.0,57.0,6902,6.4,6.48,3.99
1.76,Fair,J,VS1,56.9,66.0,9314,8.09,7.94,4.56
0.73,Very Good,E,SI1,63.2,58.0,2679,5.71,5.74,3.62
0.91,Very Good,J,SI2,62.0,56.0,3181,6.18,6.23,3.85
0.35,Ideal,D,VS2,61.8,55.0,829,4.53,4.56,2.81
1.01,Very Good,I,VS2,62.9,56.0,5067,6.38,6.43,4.03
0.54,Ideal,F,IF,62.2,54.0,2729,5.24,5.27,3.27
2.0,Fair,H,SI2,55.3,65.0,11202,8.42,8.35,4.64
0.31,Ideal,F,VS1,61.4,55.0,821,4.39,4.4,2.7
2.0,Very Good,H,SI1,62.2,57.0,15745,7.97,8.08,4.99
0.78,Ideal,I,VS1,61.5,57.0,2852,5.88,5.92,3.63
1.53,Good,F,VS1,60.8,61.0,15619,7.31,7.39,4.47
0.3,Very Good,F,VVS2,59.9,56.0,730,4.38,4.44,2.64
0.97,Premium,D,SI2,60.4,61.0,3585,6.4,6.37,3.86
0.71,Very Good,I,VVS2,61.9,58.0,2137,5.72,5.75,3.55
1.48,Very Good,H,SI1,62.5,59.0,8815,7.16,7.23,4.5
0.41,Very Good,D,SI1,60.3,63.0,920,4.8,4.78,2.89
0.56,Premium,G,SI1,60.2,59.0,1340,5.34,5.36,3.22
1.54,Premium,G,SI1,61.3,59.0,10219,7.41,7.38,4.53
0.83,Ideal,E,SI1,62.3,55.0,3837,5.98,6.02,3.74
0.3,Ideal,F,IF,62.6,57.0,886,4.25,4.28,2.67
1.22,Premium,H,SI1,61.0,59.0,4829,6.92,6.86,4.2
1.02,Premium,I,SI2,61.2,59.0,3856,6.51,6.46,3.97
0.7,Ideal,G,SI1,60.7,55.0,2744,5.76,5.8,3.51
1.23,Ideal,F,VS1,61.3,57.0,8523,6.86,6.93,4.23
0.91,Good,J,VS2,64.2,58.0,2854,6.12,6.09,3.92
0.7,Good,E,VS1,60.2,61.0,3018,5.71,5.75,3.45
0.32,Premium,H,SI1,62.2,56.0,576,4.39,4.36,2.72
0.33,Good,E,SI1,63.8,55.0,743,4.38,4.36,2.79
0.24,Very Good,D,VVS2,62.9,58.0,552,3.96,3.99,2.5
2.1,Premium,J,VS2,58.3,54.0,12401,8.49,8.45,4.94
0.32,Ideal,E,VVS2,61.5,57.0,1080,4.41,4.4,2.71
0.3,Ideal,F,VS2,61.4,57.0,776,4.36,4.34,2.67
0.25,Very Good,H,VVS2,63.3,54.0,467,3.98,4.02,2.52
1.35,Premium,G,VS2,62.7,56.0,9253,7.08,7.05,4.43
0.35,Ideal,G,VS2,61.0,57.0,633,4.54,4.57,2.78
0.3,Ideal,G,VVS1,62.0,55.0,1013,4.34,4.31,2.68
1.01,Very Good,H,SI2,58.8,58.0,4166,6.57,6.62,3.88
0.3,Ideal,I,VS1,62.5,57.0,473,4.29,4.32,2.69
0.31,Ideal,F,VVS1,61.4,55.0,1074,4.37,4.39,2.69
1.01,Premium,E,SI1,62.8,58.0,5741,6.38,6.33,3.99
1.22,Premium,F,SI1,61.8,59.0,6887,6.86,6.83,4.23
0.32,Ideal,E,VS1,59.9,55.0,972,4.49,4.46,2.68
0.5,Premium,E,VS2,62.6,58.0,1676,5.12,5.07,3.19
1.38,Very Good,J,VS2,62.7,56.0,6494,7.06,7.11,4.44
1.7,Premium,I,VS2,62.7,58.0,10662,7.57,7.52,4.73
0.39,Very Good,H,VS1,61.7,57.0,787,4.65,4.68,2.88
0.4,Ideal,G,VVS1,61.2,56.0,1200,4.79,4.75,2.92
1.33,Premium,H,VS2,59.9,60.0,6614,7.13,7.09,4.26
1.0,Fair,G,VS2,44.0,53.0,4032,6.31,6.24,4.12
0.34,Good,E,SI1,63.9,56.0,765,4.48,4.44,2.85
0.75,Good,G,VVS1,58.4,56.0,3188,5.98,6.06,3.52
0.34,Ideal,E,SI1,62.3,57.0,596,4.48,4.51,2.8
1.55,Ideal,H,SI2,62.0,58.0,9044,7.44,7.39,4.6
0.92,Very Good,G,VVS2,62.3,57.0,5183,6.19,6.27,3.88
1.53,Ideal,I,VS1,60.2,60.0,10171,7.51,7.48,4.51
0.8,Ideal,F,SI1,61.0,56.0,3082,6.05,5.98,3.67
1.57,Ideal,G,SI2,62.0,56.0,8643,7.44,7.47,4.62
0.8,Ideal,G,VS1,61.1,58.0,3578,5.96,6.03,3.66
0.25,Fair,E,VS1,55.2,64.0,361,4.21,4.23,2.33
1.17,Ideal,G,VVS1,61.7,57.0,10342,6.84,6.9,4.13
0.3,Very Good,G,VS1,62.3,59.0,605,4.27,4.3,2.67
3.0,Very Good,H,I1,63.1,55.0,6512,9.23,9.1,5.77
0.31,Ideal,I,VVS1,62.7,53.0,557,4.33,4.35,2.72
1.02,Premium,F,SI2,62.5,60.0,4459,6.36,6.43,4.0
1.06,Ideal,E,SI1,58.8,57.0,5877,6.71,6.66,3.93
0.32,Premium,H,SI1,61.3,60.0,576,4.42,4.36,2.69
1.5,Good,F,SI2,62.6,64.0,8820,7.25,7.19,4.52
1.61,Premium,J,IF,62.1,58.0,10350,7.53,7.47,4.66
1.19,Premium,I,SI1,62.1,59.0,5664,6.84,6.78,4.23
0.38,Premium,E,VS1,60.7,59.0,1069,4.7,4.65,2.84
0.39,Ideal,G,VVS1,62.3,57.0,1170,4.7,4.64,2.91
0.53,Ideal,G,VS1,61.6,55.7,1772,5.21,5.24,3.22
0.71,Good,E,SI2,58.8,63.0,2120,5.75,5.88,3.42
0.52,Ideal,F,VVS2,60.9,56.0,2489,5.19,5.23,3.17
0.74,Premium,H,SI2,60.9,61.0,1962,5.84,5.75,3.53
0.33,Ideal,E,VS2,61.3,55.0,723,4.46,4.48,2.74
1.73,Premium,H,SI1,62.4,58.0,12079,7.64,7.61,4.76
0.31,Premium,D,SI2,60.1,58.0,593,4.4,4.38,2.64
1.0,Very Good,G,VS2,63.8,58.0,6389,6.31,6.35,4.04
1.35,Good,I,SI2,57.9,60.0,4423,7.33,7.29,4.23
1.0,Premium,G,VS2,62.9,56.0,6209,6.42,6.34,4.01
0.52,Ideal,F,IF,61.5,57.0,2749,5.15,5.19,3.18
0.3,Premium,H,IF,60.4,60.0,1013,4.34,4.3,2.61
1.04,Premium,F,VS2,61.9,58.0,6908,6.55,6.51,4.04
0.91,Very Good,H,VS1,60.0,58.0,4514,6.29,6.38,3.8
0.31,Premium,I,VVS2,62.1,58.0,698,4.33,4.3,2.68
0.54,Ideal,G,VVS2,61.9,55.0,1927,5.2,5.3,3.25
1.54,Ideal,F,VS2,61.8,56.0,17240,7.36,7.39,4.56
0.65,Very Good,D,VVS2,57.7,60.0,3025,5.69,5.74,3.3
0.3,Very Good,G,VVS1,61.9,59.0,789,4.28,4.31,2.66
0.29,Very Good,E,VVS2,60.9,57.0,674,4.29,4.32,2.62
0.4,Good,I,VVS1,63.3,57.0,842,4.67,4.71,2.97
0.38,Ideal,H,VVS2,62.1,56.0,1031,4.64,4.67,2.89
1.05,Premium,H,SI1,62.5,57.0,4558,6.52,6.45,4.05
1.01,Premium,H,SI2,61.1,60.0,3054,6.46,6.41,3.93
2.05,Very Good,H,SI2,62.4,58.0,15949,8.1,8.15,5.07
1.24,Premium,D,SI2,61.4,59.0,6965,6.91,6.87,4.23
0.4,Ideal,J,SI1,62.2,57.0,552,4.71,4.74,2.94
0.31,Ideal,H,VS2,62.0,57.0,628,4.38,4.33,2.7
0.7,Premium,E,SI1,60.7,58.0,2679,5.73,5.74,3.48
0.52,Premium,D,SI1,61.4,58.0,1600,5.16,5.19,3.18
1.01,Very Good,H,VS1,63.5,56.0,4412,6.32,6.27,4.0
1.2,Premium,G,SI2,62.6,61.0,4250,6.73,6.68,4.2
0.25,Very Good,D,VVS1,63.8,54.0,533,3.94,3.99,2.53
0.72,Premium,G,SI2,62.6,60.0,2115,5.7,5.65,3.55
0.52,Ideal,D,VVS1,62.1,54.0,3373,5.15,5.18,3.21
2.08,Premium,I,SI1,60.3,59.0,15065,8.26,8.22,4.97
1.04,Ideal,J,VVS2,61.1,58.0,5242,6.49,6.57,3.99
0.9,Good,G,VS1,63.9,60.0,4401,6.14,6.09,3.91
0.5,Ideal,F,VVS2,61.6,56.0,2052,5.08,5.11,3.14
0.63,Ideal,G,VS2,60.9,56.0,2357,5.57,5.6,3.4
0.3,Ideal,G,IF,61.6,53.0,863,4.32,4.35,2.67
0.32,Very Good,E,VS1,61.1,59.8,792,4.43,4.45,2.71
0.75,Ideal,I,VS1,61.9,54.1,2564,5.82,5.85,3.61
0.5,Good,F,VS1,56.4,62.0,1390,5.31,5.22,2.97
0.4,Premium,H,VS1,62.6,58.0,1035,4.73,4.66,2.94
0.8,Very Good,H,SI2,57.0,63.0,2487,6.09,6.18,3.5
0.3,Ideal,E,VVS1,61.2,57.0,895,4.33,4.36,2.66
0.54,Premium,F,VS2,58.2,60.0,1667,5.39,5.34,3.12
0.41,Very Good,E,SI1,61.5,61.0,705,4.75,4.78,2.93
0.44,Premium,E,VS2,60.4,59.0,1073,4.93,4.9,2.97
0.32,Ideal,D,VS2,61.9,55.0,972,4.44,4.41,2.74
2.0,Very Good,E,SI2,63.4,60.0,14763,7.97,7.92,5.04
0.51,Ideal,F,VS1,61.7,54.0,1836,5.17,5.14,3.18
0.71,Ideal,H,SI2,62.6,56.0,2376,5.65,5.75,3.57
0.9,Premium,H,VS2,61.7,59.0,4266,6.13,6.19,3.8
0.3,Premium,G,VS2,60.6,61.0,675,4.32,4.29,2.61
2.03,Premium,H,SI1,61.7,59.0,16747,8.1,8.17,5.02
0.38,Ideal,F,VS1,62.0,54.0,865,4.65,4.68,2.89
0.9,Good,J,SI2,63.9,56.0,2693,6.1,6.17,3.92
0.52,Ideal,F,VVS2,61.8,56.0,2216,5.2,5.17,3.2
0.76,Ideal,E,SI2,61.5,57.0,2680,5.83,5.87,3.6
0.45,Fair,F,VS2,65.8,55.0,1102,4.81,4.73,3.14
0.3,Ideal,E,VVS2,61.8,56.0,1013,4.35,4.33,2.68
0.41,Very Good,J,VS1,62.0,55.0,647,4.74,4.77,2.95
0.9,Premium,G,SI1,61.0,60.0,3879,6.17,6.12,3.75
1.03,Ideal,J,SI1,61.9,56.0,3921,6.45,6.5,4.01
1.0,Fair,I,I1,68.6,56.0,1805,6.2,6.08,4.22
0.32,Ideal,E,VS2,60.2,57.0,960,4.51,4.46,2.7
0.53,Ideal,F,VVS1,61.6,56.0,2896,5.18,5.24,3.21
0.31,Premium,D,SI2,60.1,58.0,462,4.38,4.4,2.64
0.32,Ideal,G,VS1,62.0,55.0,665,4.43,4.44,2.75
0.38,Premium,D,VS2,58.8,61.0,1117,4.74,4.71,2.78
0.53,Premium,E,SI2,59.9,58.0,984,5.31,5.27,3.17
0.7,Good,H,VVS2,64.3,60.0,2355,5.59,5.55,3.58
1.08,Ideal,G,SI2,61.8,56.0,4814,6.54,6.6,4.06
0.55,Ideal,E,SI1,61.7,56.0,1668,5.29,5.24,3.25
0.55,Ideal,D,VVS2,61.6,56.0,2720,5.23,5.29,3.24
1.23,Very Good,G,VVS1,61.3,57.0,10435,6.88,6.96,4.24
1.19,Premium,H,SI1,61.2,60.0,5622,6.85,6.8,4.18
1.11,Ideal,G,VS2,62.2,55.0,6713,6.67,6.61,4.13
1.73,Premium,F,SI2,61.5,60.0,9494,7.75,7.66,4.74
0.27,Ideal,F,VVS2,62.0,55.0,760,4.14,4.16,2.57
2.15,Ideal,I,SI1,60.9,56.0,13006,8.38,8.33,5.09
1.0,Good,G,SI1,62.2,63.0,5483,6.36,6.41,3.97
1.51,Premium,H,VS2,60.2,60.0,11435,7.33,7.35,4.42
0.53,Ideal,G,VVS2,61.4,57.0,1948,5.19,5.26,3.21
0.5,Premium,F,VS2,62.7,59.0,1436,5.05,5.09,3.18
1.21,Ideal,E,SI1,62.3,56.0,7088,6.87,6.81,4.26
1.22,Premium,G,VS2,61.8,58.0,8213,6.84,6.91,4.25
0.59,Very Good,E,VS2,61.7,60.0,1857,5.36,5.4,3.32
0.33,Very Good,F,VVS1,63.3,57.0,980,4.44,4.38,2.79
0.31,Premium,E,VVS2,60.4,59.0,816,4.34,4.37,2.63
0.7,Ideal,F,VS1,61.2,54.0,2940,5.92,5.64,3.54
1.0,Good,F,SI1,64.1,60.0,4586,6.25,6.19,3.99
1.09,Premium,E,SI1,62.5,59.0,5628,6.58,6.53,4.1
0.5,Ideal,G,VVS2,62.9,57.0,1935,5.11,5.04,3.19
0.9,Very Good,H,SI1,62.3,63.0,3447,6.06,6.13,3.8
0.3,Ideal,F,VS1,61.7,56.0,731,4.34,4.32,2.67
2.01,Premium,E,SI2,61.2,58.0,14948,8.07,8.05,4.93
0.27,Premium,D,VVS2,62.2,59.0,799,4.12,4.08,2.55
1.65,Very Good,H,VS1,62.0,58.0,12773,7.56,7.66,4.72
0.7,Premium,H,VS1,62.3,60.0,2333,5.65,5.61,3.51
1.5,Good,J,VVS2,63.3,57.0,8276,7.25,7.28,4.6
1.15,Very Good,J,VS2,62.9,57.0,4766,6.73,6.63,4.2
1.34,Ideal,G,VS2,61.9,56.0,9233,7.05,7.1,4.38
0.32,Ideal,H,VVS1,62.7,55.0,692,4.37,4.4,2.75
0.77,Fair,J,VS1,61.2,66.0,2005,5.92,5.83,3.6
1.06,Good,G,VS1,63.4,57.0,6477,6.45,6.48,4.1
1.64,Ideal,F,SI1,61.8,55.0,13289,7.6,7.58,4.69
1.19,Ideal,E,SI2,61.9,56.0,5598,6.84,6.8,4.22
0.54,Ideal,F,SI1,61.3,55.0,1385,5.23,5.27,3.22
0.52,Premium,D,SI1,62.0,60.0,1284,5.18,5.11,3.19
0.35,Ideal,E,VS2,62.0,56.0,704,4.49,4.51,2.79
0.39,Ideal,D,VS1,61.8,57.0,979,4.68,4.7,2.9
1.05,Premium,G,SI2,60.7,61.0,3599,6.56,6.52,3.97
2.01,Good,E,SI2,60.0,64.0,16733,8.17,8.09,4.88
0.32,Ideal,H,VVS1,61.3,56.0,905,4.42,4.45,2.72
1.05,Premium,H,SI1,59.5,58.0,4692,6.69,6.61,3.96
0.34,Good,G,VVS2,58.0,61.0,826,4.56,4.58,2.65
0.32,Ideal,I,VS1,60.9,56.7,529,4.41,4.44,2.69
1.18,Premium,G,VVS2,61.6,58.0,9137,6.77,6.8,4.18
0.23,Very Good,F,VVS2,60.4,61.0,505,3.93,3.95,2.38
0.95,Premium,H,SI1,62.9,58.0,3984,6.26,6.21,3.92
0.57,Good,F,VS1,60.0,61.0,1801,5.35,5.38,3.22
0.4,Ideal,G,SI2,62.1,57.0,648,4.72,4.75,2.94
1.21,Ideal,F,IF,62.8,56.0,15497,6.75,6.84,4.27
0.31,Ideal,H,VVS2,61.8,56.0,802,4.36,4.34,2.69
0.5,Good,E,VS1,61.0,61.0,1714,5.07,5.12,3.11
0.24,Very Good,F,VVS1,57.2,63.0,478,4.1,4.15,2.36
0.92,Ideal,D,VS2,61.4,56.0,6513,6.26,6.28,3.85
0.6,Ideal,F,VS1,61.9,55.0,2201,5.4,5.42,3.35
0.72,Ideal,J,SI1,62.3,56.0,1864,5.75,5.78,3.59
0.36,Ideal,G,VVS1,62.1,56.0,884,4.58,4.6,2.85
0.5,Ideal,G,VS2,60.9,58.0,1449,5.1,5.12,3.11
0.32,Premium,H,SI1,60.9,60.0,591,4.43,4.4,2.69
1.62,Premium,F,SI1,62.6,58.0,13177,7.48,7.53,4.7
0.31,Ideal,D,SI1,62.1,56.0,571,4.33,4.37,2.7
1.51,Good,H,VS2,63.5,60.0,10628,7.24,7.27,4.61
1.04,Ideal,H,SI2,60.5,57.0,3786,6.55,6.51,3.95
0.44,Ideal,I,VVS1,61.2,55.0,1107,4.92,4.95,3.02
0.42,Ideal,G,VS2,60.8,57.0,1087,4.85,4.82,2.94
0.5,Fair,G,VVS2,62.9,67.0,1791,5.02,4.96,3.14
0.4,Very Good,E,VS1,63.3,55.0,909,4.66,4.69,2.96
0.55,Ideal,H,SI2,61.4,55.0,959,5.27,5.29,3.24
0.58,Ideal,F,SI2,60.9,56.0,1776,5.42,5.39,3.29
1.59,Ideal,J,VS1,61.3,57.0,9494,7.5,7.55,4.61
0.3,Ideal,G,VVS1,62.3,54.0,789,4.31,4.33,2.69
0.32,Ideal,H,VS1,61.1,56.0,561,4.44,4.46,2.72
1.02,Very Good,E,VS2,63.3,57.0,6582,6.37,6.43,4.05
1.5,Very Good,G,SI2,63.1,57.0,9282,7.29,7.25,4.59
0.34,Ideal,E,VS2,62.6,55.0,956,4.45,4.43,2.78
1.0,Ideal,I,VS2,62.5,55.0,4511,6.41,6.36,4.0
0.34,Ideal,D,VS2,61.3,57.0,1033,4.5,4.47,2.75
0.35,Ideal,D,VS2,60.5,56.0,707,4.6,4.63,2.79
1.28,Ideal,G,VS1,62.7,53.0,9372,6.94,6.97,4.36
0.31,Very Good,G,VS1,63.2,57.0,802,4.33,4.28,2.72
0.32,Ideal,G,VVS1,61.1,55.0,796,4.46,4.48,2.73
0.36,Premium,F,SI1,60.3,58.0,770,4.65,4.6,2.79
0.36,Premium,F,VVS2,62.5,56.0,945,4.6,4.52,2.85
0.7,Very Good,F,VVS1,59.3,62.0,3270,5.74,5.77,3.41
1.06,Very Good,H,VS1,62.2,59.0,5456,6.47,6.52,4.04
1.53,Ideal,G,SI1,60.1,57.0,10947,7.46,7.57,4.52
0.3,Premium,D,SI2,61.4,59.0,574,4.31,4.26,2.63
1.2,Ideal,G,VVS2,62.5,54.4,9785,6.75,6.82,4.24
1.33,Very Good,H,SI2,62.5,58.0,6482,7.04,6.97,4.38
1.01,Ideal,D,VS2,60.6,57.0,7602,6.54,6.46,3.94
1.11,Ideal,D,VS2,62.0,57.0,7602,6.62,6.67,4.12
0.24,Very Good,F,VS2,61.3,54.0,461,4.02,4.07,2.47
0.4,Ideal,E,VVS2,61.7,57.0,988,4.73,4.77,2.93
0.55,Ideal,G,VS1,61.5,57.0,1763,5.23,5.28,3.23
1.0,Premium,F,SI1,60.6,62.0,5410,6.43,6.4,3.89
0.6,Ideal,G,VVS2,61.6,55.0,2413,5.44,5.47,3.36
0.9,Good,H,SI2,63.6,60.0,3193,6.11,6.06,3.87
1.01,Premium,H,SI1,61.9,57.0,4949,6.49,6.4,3.99
0.57,Very Good,E,VVS2,59.6,58.0,2469,5.39,5.41,3.22
0.51,Ideal,D,SI1,61.9,54.0,1569,5.14,5.2,3.19
1.65,Very Good,J,SI1,61.7,56.0,7903,7.61,7.66,4.71
1.12,Ideal,H,SI1,62.0,57.0,5363,6.69,6.64,4.13
0.31,Ideal,E,VVS1,62.4,56.0,1028,4.37,4.35,2.72
0.3,Very Good,F,VS2,63.0,55.0,524,4.28,4.29,2.7
1.02,Ideal,F,SI1,62.3,56.0,5773,6.41,6.44,4.0
1.31,Very Good,H,VS2,60.4,58.0,8261,7.04,7.09,4.27
0.9,Very Good,G,IF,63.1,58.0,5670,6.18,6.09,3.87
1.22,Premium,H,VS2,62.4,58.0,6934,6.84,6.79,4.25
0.41,Premium,H,SI1,60.0,61.0,876,4.83,4.77,2.88
0.9,Premium,F,SI1,62.6,60.0,3881,6.14,6.1,3.83
0.31,Premium,G,IF,61.7,54.0,988,4.36,4.33,2.68
1.08,Ideal,I,SI1,60.3,60.0,4757,6.67,6.62,4.01
0.33,Very Good,F,SI1,60.9,54.0,588,4.47,4.52,2.73
0.7,Good,F,SI1,58.7,61.0,2264,5.77,5.81,3.4
0.93,Very Good,D,SI1,60.8,59.0,4527,6.24,6.27,3.8
1.01,Premium,F,VVS2,60.4,59.0,9231,6.49,6.45,3.91
0.6,Premium,D,VS2,59.6,59.0,2214,5.53,5.47,3.28
1.13,Fair,F,SI2,64.4,56.0,4176,6.58,6.52,4.22
1.2,Premium,H,SI1,62.8,56.0,4980,6.76,6.68,4.22
1.27,Premium,J,SI2,60.4,58.0,4660,7.04,7.0,4.24
2.24,Premium,J,VS1,60.9,58.0,11970,8.46,8.41,5.14
