carat,cut,color,clarity,depth,table,price,x,y,z
0.3,Very Good,D,SI2,62.9,58.0,447,4.26,4.29,2.69
0.3,Very Good,H,VVS2,62.8,57.0,605,4.22,4.25,2.66
1.0,Premium,G,VS2,63.0,58.0,6048,6.4,6.33,4.01
1.0,Premium,I,VS2,62.6,59.0,4155,6.33,6.28,3.95
0.4,Premium,D,SI2,63.0,59.0,798,4.69,4.64,2.94
1.01,Ideal,F,VS2,61.0,56.0,5662,6.44,6.4,3.94
0.3,Ideal,F,VS2,61.4,57.0,605,4.34,4.36,2.67
0.31,Ideal,E,VS1,61.2,55.0,967,4.42,4.4,2.7
1.09,Ideal,H,SI1,61.4,56.0,6970,6.61,6.64,4.07
1.51,Very Good,D,VS2,62.3,59.0,14112,7.29,7.34,4.56
1.01,Good,F,SI1,63.4,55.0,4339,6.35,6.42,4.05
2.13,Premium,H,SI2,62.4,56.0,12753,8.26,8.19,5.13
0.31,Very Good,E,VS1,64.0,55.0,610,4.29,4.33,2.76
1.29,Premium,I,SI1,62.0,59.0,6140,7.03,6.98,4.34
2.01,Very Good,I,SI2,61.4,63.0,9781,8.19,7.96,4.96
1.5,Very Good,D,SI1,62.0,63.0,11933,7.27,7.31,4.52
0.41,Very Good,G,VVS2,62.9,56.0,1007,4.7,4.74,2.97
0.7,Ideal,I,VS1,62.4,56.0,2398,5.66,5.68,3.54
0.4,Good,G,VS1,59.6,61.0,952,4.82,4.85,2.88
0.35,Good,D,SI2,63.3,55.0,522,4.45,4.49,2.83
0.3,Ideal,D,SI1,62.1,54.0,709,4.35,4.31,2.69
0.66,Ideal,G,VVS1,61.5,56.0,2890,5.61,5.58,3.44
1.2,Premium,G,VS1,62.9,59.0,5975,6.75,6.69,4.23
0.3,Premium,E,IF,61.9,58.0,1026,4.26,4.3,2.65
0.7,Ideal,D,SI2,60.6,56.6,2575,5.75,5.77,3.49
0.42,Ideal,G,VVS2,62.2,56.0,1031,4.77,4.81,2.98
0.28,Ideal,E,VVS2,60.3,57.0,646,4.21,4.25,2.55
0.46,Ideal,G,VVS2,62.4,54.4,1306,4.93,4.98,3.09
0.7,Very Good,H,VS1,62.8,58.0,2389,5.59,5.69,3.54
1.21,Premium,H,SI2,60.9,61.0,5218,6.88,6.82,4.17
1.2,Ideal,J,SI1,63.0,57.0,4234,6.74,6.64,4.24
0.41,Ideal,F,VS2,61.8,57.0,863,4.75,4.79,2.95
0.31,Ideal,E,VVS1,62.4,56.0,801,4.35,4.37,2.72
0.41,Premium,G,VS1,61.7,57.0,961,4.78,4.75,2.94
1.5,Very Good,E,SI1,60.8,58.0,11688,7.32,7.36,4.46
0.9,Good,F,VS2,59.8,61.0,4253,6.18,6.22,3.71
0.7,Premium,F,VVS2,58.7,60.0,3062,5.8,5.75,3.39
0.39,Very Good,F,VS2,62.4,58.0,821,4.61,4.65,2.89
1.21,Fair,J,SI1,65.3,60.0,4147,6.6,6.51,4.28
0.52,Very Good,G,VS1,63.8,58.0,1641,5.06,5.09,3.24
0.34,Ideal,E,IF,61.7,56.0,1163,4.46,4.48,2.76
0.41,Ideal,F,VS2,62.6,57.0,863,4.76,4.79,2.99
0.31,Ideal,E,VS2,60.9,57.0,872,4.36,4.34,2.65
1.14,Ideal,F,VVS1,61.6,57.0,9259,6.71,6.76,4.15
0.72,Premium,F,SI2,61.3,59.0,1676,5.81,5.76,3.55
2.6,Premium,J,SI2,58.3,61.0,17209,9.05,8.94,5.24
0.38,Very Good,G,VS2,60.4,57.0,766,4.67,4.7,2.83
0.37,Premium,F,VS2,59.7,59.0,957,4.68,4.64,2.78
0.41,Ideal,F,VS1,61.3,57.0,1007,4.77,4.79,2.93
1.0,Premium,F,SI2,61.5,58.0,3920,6.41,6.38,3.93
0.3,Ideal,E,VVS1,61.1,56.0,982,4.38,4.36,2.67
0.95,Fair,D,SI2,64.4,60.0,3384,6.06,6.02,3.89
1.35,Premium,H,VS1,62.3,58.0,8543,7.1,7.05,4.41
0.57,Premium,D,SI1,61.1,56.0,1847,5.38,5.33,3.27
0.73,Premium,F,VS1,61.9,56.0,2961,5.81,5.76,3.58
0.58,Ideal,D,SI2,62.7,56.0,1342,5.3,5.32,3.33
0.41,Ideal,F,VS2,61.8,57.0,1107,4.78,4.73,2.94
0.31,Ideal,E,VVS2,61.8,58.0,710,4.3,4.34,2.67
2.35,Premium,H,SI2,62.3,58.0,16340,8.51,8.44,5.28
0.34,Good,F,SI2,63.5,56.0,447,4.44,4.48,2.83
1.0,Premium,G,VS2,61.6,58.0,6048,6.43,6.39,3.95
0.62,Ideal,H,VS1,61.4,56.0,1878,5.47,5.51,3.37
0.7,Very Good,E,SI1,63.3,60.0,2592,5.59,5.56,3.53
0.37,Ideal,F,VS2,61.1,57.0,957,4.67,4.63,2.84
0.7,Fair,H,VS2,64.9,56.0,1981,5.49,5.51,3.57
1.56,Ideal,H,SI2,62.1,58.0,8517,7.35,7.41,4.58
0.7,Good,D,SI1,64.2,62.0,2318,5.52,5.48,3.53
0.56,Ideal,E,VS2,61.9,55.0,1819,5.29,5.34,3.29
1.01,Very Good,D,SI2,59.1,63.0,3671,6.59,6.54,3.88
1.0,Ideal,H,SI2,62.5,54.0,4163,6.32,6.38,3.97
0.7,Ideal,F,VS2,62.3,55.0,2622,5.71,5.65,3.54
0.34,Ideal,G,IF,61.9,57.0,1084,4.48,4.47,2.77
0.7,Ideal,I,VS2,61.2,55.0,2249,5.75,5.77,3.53
1.01,Very Good,H,VS2,62.8,59.0,5559,6.33,6.38,3.99
0.38,Very Good,F,VS2,61.9,59.0,800,4.61,4.66,2.87
0.7,Premium,D,SI2,62.1,60.0,2319,5.73,5.71,3.55
1.0,Ideal,E,SI2,62.9,56.0,3450,6.32,6.3,3.97
0.32,Ideal,E,VS2,62.3,57.0,900,4.42,4.41,2.75
1.59,Premium,F,VS2,60.2,60.0,15602,7.62,7.59,4.58
1.1,Very Good,F,VS2,63.5,55.0,5218,6.58,6.52,4.16
2.13,Ideal,I,SI2,62.0,55.0,15718,8.25,8.27,5.12
1.49,Premium,H,SI1,61.9,57.0,10096,7.35,7.31,4.54
0.83,Good,I,VS2,64.6,54.0,2774,5.85,5.88,3.79
1.52,Premium,G,VS2,62.0,58.0,13606,7.39,7.33,4.56
0.7,Ideal,H,SI1,62.1,56.0,2113,5.74,5.67,3.54
0.32,Premium,E,VS2,61.2,59.0,702,4.4,4.43,2.7
0.5,Ideal,F,VVS1,60.4,56.0,2165,5.16,5.21,3.13
0.95,Ideal,H,SI1,61.9,56.0,4508,6.29,6.35,3.91
0.57,Ideal,G,SI1,62.1,56.0,1384,5.28,5.32,3.29
0.3,Premium,I,VS1,58.8,61.0,608,4.43,4.38,2.59
0.71,Premium,G,SI1,60.4,59.0,2352,5.81,5.75,3.49
0.71,Ideal,F,VS1,62.1,57.0,3066,5.73,5.76,3.57
0.38,Ideal,E,VS1,62.7,55.0,1000,4.6,4.65,2.9
0.4,Premium,D,SI2,60.0,58.0,666,4.8,4.84,2.89
1.0,Fair,E,VVS2,65.4,56.0,7918,6.28,6.2,4.08
0.34,Ideal,E,SI1,62.2,54.0,556,4.47,4.5,2.79
1.01,Premium,H,VS1,61.9,57.0,4779,6.43,6.39,3.97
0.93,Premium,G,SI2,61.4,56.0,3019,6.27,6.23,3.84
0.51,Ideal,E,VS2,61.8,56.0,1781,5.14,5.12,3.17
0.32,Good,D,I1,64.0,54.0,361,4.33,4.36,2.78
0.73,Ideal,H,IF,62.2,54.0,3301,5.76,5.82,3.6
0.44,Premium,E,VS2,60.4,59.0,1073,4.93,4.9,2.97
0.3,Very Good,I,SI1,63.3,59.0,506,4.25,4.22,2.68
0.71,Very Good,E,SI1,63.1,59.0,2441,5.75,5.62,3.59
0.57,Ideal,H,SI1,61.3,54.0,1292,5.34,5.39,3.29
1.16,Very Good,F,VS2,60.2,63.0,7803,6.79,6.7,4.07
0.74,Ideal,J,VS1,61.2,56.0,1985,5.82,5.87,3.58
0.7,Ideal,H,VS1,61.7,57.0,3185,5.66,5.7,3.5
0.39,Ideal,E,VVS1,60.8,58.0,1183,4.72,4.76,2.88
0.54,Premium,I,VVS2,60.9,59.0,1944,5.28,5.26,3.21
1.53,Ideal,H,SI1,62.3,57.0,10153,7.41,7.36,4.6
1.01,Very Good,G,VS2,61.9,58.0,6047,6.37,6.42,3.96
1.06,Ideal,G,VS2,61.9,55.0,6728,6.54,6.57,4.06
0.4,Very Good,E,VS1,60.5,61.0,1053,4.72,4.74,2.86
1.16,Premium,G,SI1,62.5,58.0,6132,6.73,6.68,4.19
0.27,Premium,E,VVS2,61.8,59.0,752,4.18,4.14,2.57
0.41,Premium,E,VVS1,62.2,58.0,1367,4.75,4.77,2.96
0.35,Ideal,I,SI1,61.3,54.0,606,4.56,4.51,2.78
0.45,Fair,F,VS2,67.0,56.0,923,4.77,4.7,3.17
0.52,Very Good,E,VS2,61.5,58.0,1625,5.18,5.24,3.2
0.41,Very Good,H,VS1,62.0,56.0,827,4.74,4.78,2.95
0.38,Ideal,E,VS1,60.8,56.0,940,4.7,4.75,2.86
1.5,Premium,E,VS2,62.3,60.0,14179,7.27,7.2,4.51
1.09,Ideal,E,SI1,61.8,55.0,6849,6.65,6.58,4.09
0.3,Premium,H,SI1,62.6,58.0,540,4.28,4.22,2.66
0.36,Premium,E,VS1,61.5,59.0,933,4.6,4.57,2.82
0.31,Premium,I,VS1,63.0,58.0,628,4.32,4.29,2.71
1.5,Good,G,VS2,58.8,64.0,11508,7.43,7.4,4.36
0.7,Ideal,E,SI1,62.4,55.0,2614,5.67,5.7,3.55
1.53,Premium,I,VS2,62.0,58.0,10013,7.36,7.41,4.58
0.41,Ideal,H,VS1,62.7,56.0,827,4.73,4.77,2.98
1.01,Premium,G,VS1,62.7,56.0,6441,6.46,6.36,4.02
0.5,Very Good,G,SI1,62.1,59.0,1237,5.09,5.12,3.17
0.9,Premium,E,SI1,63.0,59.0,4334,6.13,6.1,3.85
0.33,Ideal,E,SI1,61.2,56.0,702,4.46,4.49,2.74
0.32,Premium,F,VS2,61.1,58.0,828,4.42,4.39,2.69
0.34,Very Good,E,SI1,62.9,55.0,596,4.47,4.5,2.82
0.9,Good,I,VS2,62.4,65.0,3107,6.12,6.09,3.81
0.33,Ideal,H,IF,62.1,55.0,868,4.41,4.44,2.75
1.53,Premium,I,VS1,62.0,57.0,9877,7.39,7.35,4.57
1.01,Very Good,F,VS1,63.2,58.0,7107,6.32,6.34,4.0
1.51,Premium,G,SI1,60.4,58.0,10655,7.46,7.38,4.48
1.76,Very Good,J,SI2,60.9,60.0,9053,7.79,7.83,4.76
1.52,Premium,H,SI2,62.0,58.0,7906,7.37,7.34,4.56
0.32,Premium,E,VVS1,61.8,59.0,1020,4.39,4.35,2.7
0.44,Ideal,G,IF,61.3,55.0,1378,4.91,4.95,3.02
1.9,Ideal,I,SI2,60.9,55.0,12165,8.0,8.06,4.89
0.58,Ideal,E,VS2,61.9,57.0,1884,5.33,5.37,3.31
0.3,Ideal,F,VS1,61.3,55.0,570,4.32,4.36,2.66
1.51,Ideal,H,VS2,61.4,58.0,10861,7.36,7.42,4.54
2.14,Very Good,E,SI2,61.5,58.0,18125,8.24,8.31,5.09
1.35,Fair,I,SI2,66.5,57.0,4423,6.79,6.74,4.5
2.0,Premium,H,SI2,61.5,61.0,13134,8.13,8.1,4.99
0.39,Ideal,G,VVS1,62.4,53.6,1008,4.65,4.7,2.92
0.71,Ideal,E,VS2,62.1,57.0,3191,5.71,5.75,3.56
1.2,Premium,H,SI2,62.0,58.0,5376,6.91,6.76,4.24
0.41,Premium,G,VVS2,61.6,56.0,1076,4.78,4.76,2.94
0.57,Ideal,E,SI1,60.8,55.0,1670,5.39,5.41,3.28
0.3,Very Good,E,IF,62.8,54.0,930,4.3,4.33,2.71
0.7,Good,D,VS1,60.4,62.0,3463,5.73,5.76,3.47
0.3,Good,G,VVS2,63.5,56.0,684,4.29,4.34,2.74
1.01,Very Good,H,VVS2,63.3,57.0,6097,6.39,6.35,4.03
0.3,Ideal,F,SI1,61.4,55.0,475,4.34,4.36,2.67
0.42,Ideal,I,SI1,61.8,55.0,833,4.81,4.83,2.98
1.51,Premium,I,VS2,63.0,60.0,9116,7.3,7.25,4.58
0.74,Good,H,VS2,59.2,64.0,1989,5.79,5.66,3.4
0.93,Good,G,SI1,58.8,61.0,4405,6.36,6.39,3.75
0.78,Ideal,I,VS2,59.8,58.0,2652,5.98,6.02,3.59
2.01,Good,H,VS2,63.3,55.0,18640,7.87,7.94,5.0
1.58,Ideal,I,VS2,61.1,55.0,10338,7.48,7.53,4.59
1.04,Very Good,D,SI1,58.9,58.0,6138,6.66,6.69,3.93
1.01,Good,H,SI1,60.6,61.0,4242,6.35,6.39,3.86
1.04,Premium,E,VVS1,62.5,59.0,10539,6.46,6.41,4.02
0.46,Ideal,F,IF,62.0,55.0,1950,4.96,4.98,3.08
0.9,Good,F,SI1,63.9,59.0,4062,6.06,6.09,3.88
0.71,Premium,D,SI1,61.4,58.0,2863,5.79,5.75,3.54
0.31,Ideal,D,VS2,61.2,55.0,942,4.42,4.37,2.69
0.34,Premium,D,SI2,60.8,60.0,507,4.49,4.53,2.74
1.0,Fair,I,SI2,66.8,56.0,2743,6.22,6.12,4.13
1.07,Ideal,H,SI2,61.8,56.0,4442,6.58,6.63,4.08
0.54,Ideal,I,SI2,61.8,54.0,964,5.24,5.27,3.25
1.01,Ideal,G,VS2,61.5,57.0,6516,6.49,6.45,3.98
2.0,Good,H,SI2,63.6,57.0,13480,8.01,7.97,5.08
1.56,Ideal,E,VS2,60.5,57.0,12717,7.56,7.5,4.56
1.02,Very Good,E,IF,58.1,59.0,11420,6.71,6.75,3.91
0.9,Ideal,E,SI1,61.9,54.0,5373,6.19,6.22,3.84
0.72,Very Good,F,VS1,63.2,57.0,3083,5.69,5.73,3.61
2.53,Premium,H,SI2,62.6,60.0,14659,8.66,8.55,5.39
0.53,Good,F,SI1,63.8,56.0,1268,5.13,5.16,3.28
0.5,Ideal,E,SI2,62.5,57.0,1154,5.04,5.07,3.16
1.15,Ideal,G,VVS2,62.5,53.0,8592,6.69,6.72,4.18
0.71,Premium,I,VS1,61.8,58.0,2327,5.76,5.72,3.55
0.3,Very Good,G,VVS1,61.9,55.0,680,4.31,4.32,2.67
0.38,Very Good,J,VS2,60.5,60.0,566,4.64,4.68,2.82
0.58,Ideal,G,SI1,61.4,55.8,1442,5.34,5.38,3.29
0.33,Premium,G,VVS2,61.7,58.0,965,4.42,4.39,2.72
0.56,Ideal,I,VS2,62.2,57.0,1417,5.27,5.28,3.28
1.01,Good,E,SI1,63.6,57.0,5251,6.27,6.3,4.0
0.33,Ideal,F,VVS2,62.2,56.0,810,4.43,4.45,2.76
0.53,Ideal,F,VS1,60.4,57.0,1818,5.25,5.22,3.16
1.01,Very Good,E,VS2,63.2,57.0,6787,6.38,6.35,4.02
1.23,Ideal,J,SI1,62.2,57.0,5407,6.89,6.81,4.26
0.38,Very Good,I,VS2,61.5,58.0,633,4.61,4.62,2.84
0.7,Premium,I,SI2,59.5,58.0,1890,5.79,5.73,3.43
0.24,Very Good,F,VVS1,59.4,60.0,478,4.04,4.08,2.41
1.01,Premium,D,VVS2,62.4,58.0,10927,6.44,6.39,4.0
0.33,Very Good,D,VVS1,62.1,58.0,920,4.39,4.46,2.75
0.35,Premium,E,VS2,60.7,60.0,984,4.58,4.55,2.77
0.3,Ideal,G,VS2,61.2,55.0,545,4.35,4.38,2.67
2.52,Ideal,I,SI1,61.5,56.0,17231,8.76,8.69,5.37
0.41,Premium,G,VS2,61.7,61.0,1061,4.74,4.7,2.91
0.42,Very Good,E,VVS1,60.5,55.0,1365,4.85,4.9,2.95
2.02,Fair,G,I1,68.0,55.0,6346,7.77,7.72,5.27
0.4,Ideal,E,VS1,62.6,56.0,1125,4.72,4.67,2.94
0.51,Ideal,G,VVS2,62.6,57.0,1875,5.1,5.12,3.2
0.35,Ideal,F,SI1,62.4,55.0,748,4.55,4.52,2.83
1.0,Very Good,G,I1,62.5,62.0,3011,6.42,6.35,3.99
1.11,Very Good,E,SI2,62.0,58.0,4769,6.61,6.68,4.12
0.51,Ideal,D,VS2,61.9,55.0,1882,5.13,5.11,3.17
0.9,Fair,E,SI1,65.5,59.0,3508,6.06,6.03,3.96
0.23,Very Good,G,VVS1,61.5,56.0,484,3.92,3.96,2.42
0.91,Premium,D,SI2,62.7,59.0,3848,6.17,6.21,3.88
0.58,Ideal,F,VS1,61.9,54.0,1772,5.33,5.37,3.31
0.52,Ideal,G,SI2,63.0,55.0,1151,5.14,5.12,3.23
1.13,Ideal,F,VVS2,61.4,56.0,10327,6.77,6.72,4.14
0.51,Very Good,F,VS1,61.0,59.0,1706,5.16,5.1,3.13
1.08,Ideal,H,SI1,60.5,57.0,6426,6.63,6.67,4.02
1.05,Fair,F,SI1,64.6,57.0,5186,6.39,6.33,4.11
1.01,Very Good,H,VS2,62.0,59.0,5186,6.45,6.48,4.01
1.31,Ideal,F,SI1,62.4,57.0,8227,6.96,6.88,4.32
0.57,Ideal,E,VS2,61.6,56.0,1728,5.34,5.38,3.3
0.84,Premium,F,SI1,59.0,59.0,3115,6.18,6.13,3.63
2.03,Very Good,H,SI1,63.0,60.0,18781,8.0,7.93,5.02
0.74,Premium,D,VS1,62.7,56.0,3365,5.8,5.77,3.63
0.9,Good,G,VS2,63.6,58.0,4194,6.12,6.08,3.88
0.29,Very Good,G,VVS2,61.9,56.0,541,4.27,4.3,2.65
0.41,Ideal,F,VVS1,61.2,57.0,1205,4.79,4.85,2.95
0.39,Ideal,G,VS1,62.6,55.0,1077,4.69,4.66,2.93
0.35,Premium,H,VS1,62.6,59.0,788,4.5,4.45,2.8
0.31,Ideal,D,SI2,62.3,56.0,462,4.35,4.38,2.72
0.7,Ideal,E,VVS2,62.8,56.0,3238,5.68,5.6,3.54
1.04,Ideal,F,SI2,62.0,54.0,4695,6.49,6.51,4.03
0.4,Ideal,G,VS1,61.8,57.0,868,4.73,4.75,2.93
0.41,Premium,F,VVS2,60.4,58.0,1115,4.8,4.84,2.91
0.27,Ideal,D,VVS1,62.2,56.0,622,4.12,4.15,2.57
1.75,Premium,I,VS1,60.6,60.0,12529,7.84,7.8,4.74
1.02,Good,F,SI1,63.5,57.0,4594,6.35,6.4,4.05
1.64,Very Good,J,SI2,62.0,59.0,7750,7.47,7.52,4.65
1.1,Ideal,F,I1,61.8,56.0,3745,6.65,6.61,4.1
0.51,Very Good,H,SI1,63.4,57.0,1227,5.09,5.06,3.22
1.09,Premium,I,VS2,59.0,61.0,4090,6.78,6.75,3.98
1.02,Ideal,F,VS2,62.7,57.0,6734,6.47,6.44,4.05
0.9,Premium,D,SI2,62.3,58.0,3740,6.27,6.05,3.84
1.0,Ideal,J,SI2,61.2,56.0,2657,6.49,6.38,3.94
0.52,Ideal,D,SI2,61.0,56.0,1158,5.17,5.22,3.17
1.6,Premium,F,SI2,58.7,58.0,10286,7.76,7.68,4.53
0.41,Premium,E,VS1,62.2,57.0,1153,4.78,4.74,2.96
0.35,Premium,E,SI2,61.0,58.0,630,4.56,4.52,2.77
0.7,Very Good,D,VS2,63.1,56.0,2985,5.62,5.69,3.57
0.71,Ideal,H,VS1,61.6,57.0,2175,5.74,5.79,3.55
0.38,Ideal,I,VS2,60.5,56.0,648,4.71,4.74,2.85
1.28,Premium,E,SI2,62.5,58.0,5620,6.93,6.89,4.32
0.7,Very Good,I,SI1,62.2,58.0,2136,5.63,5.66,3.51
1.26,Ideal,G,SI2,61.8,57.0,6362,6.93,6.95,4.29
1.0,Ideal,G,SI2,62.3,56.0,4861,6.46,6.44,3.96
0.33,Ideal,I,IF,61.2,56.0,862,4.46,4.49,2.74
1.22,Premium,H,SI1,62.4,58.0,5997,6.82,6.77,4.24
1.53,Ideal,H,SI1,59.8,59.0,10063,7.48,7.54,4.49
1.63,Ideal,H,SI1,61.8,57.0,12910,7.5,7.54,4.64
0.3,Ideal,F,VVS1,62.4,57.0,790,4.25,4.28,2.66
0.3,Ideal,I,VVS1,62.1,56.0,709,4.33,4.3,2.68
1.01,Premium,F,SI2,62.8,57.0,4137,6.31,6.24,3.94
0.55,Premium,G,VS1,59.4,62.0,1792,5.36,5.32,3.17
0.71,Ideal,G,SI1,61.6,57.0,3007,5.73,5.76,3.54
0.92,Fair,H,SI2,66.1,57.0,2283,6.22,6.0,4.05
0.43,Very Good,F,SI1,62.4,56.0,792,4.81,4.84,3.01
1.24,Very Good,J,VS1,62.1,58.0,5783,6.85,6.96,4.29
1.5,Premium,I,SI2,61.2,59.0,7476,7.39,7.36,4.51
0.51,Very Good,E,VS1,61.6,59.0,1778,5.1,5.12,3.15
0.6,Very Good,I,VS2,60.6,60.0,1402,5.46,5.49,3.32
0.29,Ideal,D,VS1,62.9,55.0,647,4.25,4.21,2.66
0.3,Ideal,H,IF,60.8,56.0,789,4.35,4.37,2.65
2.14,Very Good,I,VS2,62.8,59.0,15931,8.16,8.21,5.14
1.13,Premium,I,SI1,61.8,59.0,4536,6.65,6.68,4.12
1.31,Ideal,H,SI1,60.8,56.0,7519,7.12,7.08,4.32
0.71,Ideal,D,SI2,61.9,56.0,2452,5.78,5.73,3.56
0.23,Very Good,E,VVS2,62.8,58.0,505,3.92,3.94,2.47
1.04,Ideal,H,SI1,61.3,55.0,3984,6.49,6.44,3.96
0.5,Very Good,G,VVS2,62.9,57.0,1838,5.04,5.11,3.19
0.53,Ideal,G,VVS2,62.5,54.0,1914,5.21,5.19,3.25
1.2,Premium,G,VS2,58.2,59.0,7795,7.04,6.95,4.07
0.35,Premium,H,VVS1,60.6,60.0,798,4.51,4.57,2.75
1.03,Premium,F,SI2,61.6,58.0,4586,6.46,6.43,3.97
0.38,Ideal,F,VS1,61.3,56.0,1116,4.68,4.72,2.88
0.33,Premium,E,SI1,62.2,59.0,579,4.41,4.43,2.75
0.33,Premium,I,VVS2,61.5,58.0,743,4.45,4.43,2.73
0.41,Premium,D,SI1,60.5,60.0,1015,4.81,4.77,2.9
1.05,Ideal,J,SI1,62.3,56.0,4253,6.47,6.5,4.04
1.27,Ideal,I,SI2,62.1,56.0,5154,6.92,6.96,4.31
0.5,Very Good,E,SI2,60.6,59.0,1104,5.07,5.12,3.09
1.53,Premium,G,SI2,58.5,59.0,6788,7.52,7.49,4.39
0.71,Very Good,H,VS2,62.6,56.0,2432,5.68,5.72,3.57
1.11,Ideal,F,VS2,61.8,56.0,9057,6.66,6.7,4.13
0.83,Premium,F,VS2,62.0,59.0,3393,6.0,5.96,3.71
3.4,Fair,D,I1,66.8,52.0,15964,9.42,9.34,6.27
1.23,Premium,J,VS2,58.0,61.0,4338,7.07,7.03,4.09
0.31,Premium,E,VS1,61.9,56.0,816,4.37,4.32,2.69
0.5,Premium,G,SI1,62.8,61.0,1286,5.01,4.99,3.14
1.11,Premium,F,VS1,59.4,58.0,7832,6.81,6.75,4.03
0.71,Good,I,VS1,61.5,64.0,2327,5.76,5.65,3.51
0.9,Fair,D,SI1,64.8,59.0,3689,6.1,6.03,3.93
0.31,Very Good,D,SI1,63.4,55.0,732,4.3,4.28,2.72
0.5,Very Good,D,VS2,61.2,56.0,1628,5.14,5.16,3.15
0.35,Good,E,VS1,61.3,65.0,938,4.51,4.53,2.77
1.54,Premium,G,SI1,61.0,59.0,12592,7.43,7.38,4.52
0.26,Ideal,H,SI2,62.5,53.0,362,4.09,4.13,2.57
0.74,Ideal,E,VS2,62.6,56.0,3036,5.73,5.81,3.61
0.34,Ideal,G,VS2,62.1,55.0,765,4.49,4.46,2.78
0.41,Ideal,E,VS1,61.8,55.0,1079,4.75,4.8,2.95
1.01,Good,G,SI1,63.6,58.0,4195,6.29,6.35,4.02
0.26,Ideal,I,VS1,61.9,56.0,358,4.08,4.16,2.55
0.37,Premium,E,VS2,60.3,58.0,811,4.63,4.66,2.8
0.25,Very Good,G,VVS1,59.4,63.0,457,4.07,4.11,2.43
1.05,Ideal,J,SI2,61.6,57.0,3616,6.55,6.51,4.02
1.01,Very Good,G,VS1,63.1,59.0,5294,6.32,6.23,3.96
0.31,Very Good,G,VVS1,62.8,53.0,816,4.34,4.36,2.73
1.02,Very Good,H,VS1,61.4,56.5,6204,6.44,6.47,3.97
0.53,Very Good,F,VS1,60.6,57.0,1607,5.21,5.25,3.17
0.8,Good,G,I1,63.7,55.0,1350,5.91,5.81,3.73
0.52,Ideal,G,VVS2,61.7,56.0,1911,5.14,5.16,3.18
0.9,Ideal,I,SI2,62.0,56.0,3001,6.16,6.2,3.83
0.58,Very Good,G,VVS2,62.1,58.0,1872,5.35,5.4,3.34
0.9,Very Good,I,VS2,62.1,61.0,3535,6.08,6.12,3.79
0.38,Very Good,E,SI1,62.8,58.0,701,4.6,4.63,2.9
0.5,Good,E,SI1,64.0,57.0,1155,5.04,4.99,3.21
1.0,Very Good,I,SI2,60.7,59.0,4080,6.4,6.46,3.9
0.25,Very Good,E,VVS2,60.2,59.0,575,4.07,4.14,2.47
0.43,Very Good,H,VVS1,60.2,55.0,1220,4.92,4.95,2.97
1.01,Good,G,VVS2,63.2,59.0,7137,6.27,6.35,3.99
1.2,Premium,G,SI1,61.5,61.0,5947,6.84,6.78,4.19
1.24,Good,G,VS1,60.2,63.0,9405,6.96,6.99,4.2
1.46,Very Good,F,SI1,62.8,59.0,9770,7.13,7.18,4.49
0.32,Very Good,H,VS1,61.7,61.0,561,4.38,4.43,2.72
0.71,Very Good,E,VS2,59.9,59.0,2921,5.77,5.81,3.47
0.3,Ideal,F,IF,61.7,56.0,873,4.31,4.35,2.67
0.31,Ideal,F,SI1,61.7,55.0,490,4.35,4.37,2.69
0.55,Ideal,F,VVS1,61.2,54.0,3032,5.35,5.3,3.26
1.7,Premium,E,SI1,58.2,62.0,10860,7.86,7.81,4.56
0.51,Very Good,F,VS2,63.0,57.0,1423,5.05,5.11,3.2
0.32,Ideal,F,VS2,63.0,57.0,773,4.37,4.33,2.74
0.77,Very Good,I,VS2,63.2,58.0,2513,5.79,5.85,3.68
0.33,Ideal,F,VVS1,62.0,59.0,829,4.42,4.45,2.75
1.11,Ideal,I,SI1,62.3,58.0,4771,6.6,6.65,4.13
0.53,Premium,D,SI1,61.4,58.0,1566,5.19,5.23,3.2
0.55,Ideal,G,VS2,61.8,55.0,1715,5.25,5.3,3.26
0.61,Very Good,D,SI1,62.4,59.0,1622,5.42,5.45,3.39
1.07,Ideal,H,VS1,61.0,57.0,7440,6.59,6.63,4.03
0.32,Ideal,H,VVS1,62.0,55.0,708,4.42,4.45,2.75
1.09,Premium,I,VS2,60.1,59.0,5306,6.74,6.67,4.03
2.02,Fair,H,SI1,56.2,61.0,15695,8.8,8.33,4.81
2.01,Premium,I,SI2,62.3,59.0,12182,8.01,7.97,4.98
1.06,Premium,I,VS1,61.2,57.1,5550,6.56,6.59,4.03
0.41,Premium,F,VVS1,61.8,59.0,1295,4.74,4.77,2.94
0.51,Very Good,H,VS1,63.4,57.0,1437,5.09,5.06,3.22
0.43,Ideal,E,VS2,62.2,57.0,981,4.8,4.84,3.0
2.01,Very Good,H,VS1,63.5,53.0,15930,8.04,7.97,5.08
1.87,Ideal,J,SI1,62.3,57.0,9955,7.82,7.88,4.89
0.7,Very Good,G,SI2,60.7,58.0,2141,5.74,5.8,3.5
1.54,Ideal,H,SI1,61.1,56.0,9391,7.47,7.42,4.56
0.93,Premium,F,SI2,60.0,60.0,3333,6.36,6.31,3.8
0.9,Very Good,E,SI2,61.1,58.0,3902,6.12,6.26,3.78
1.51,Premium,I,VVS2,62.1,58.0,9498,7.32,7.29,4.54
1.01,Good,E,VS1,63.6,57.0,7665,6.41,6.35,4.06
