GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,TARGET_5Yrs
81,23.3,8.1,3.1,7.4,41.5,0.6,1.9,29.3,1.4,1.7,80.7,0.3,1.8,2.0,4.3,1.1,0.1,1.9,1.0
82,19.8,9.5,3.8,9.0,42.4,0.7,2.0,35.0,1.2,1.6,72.9,0.2,1.3,1.5,3.7,0.6,0.0,1.7,1.0
71,19.3,9.0,3.6,8.5,42.0,0.4,1.1,36.4,1.5,1.9,77.4,0.5,1.3,1.8,1.5,0.4,0.1,1.2,1.0
48,19.2,5.7,2.3,4.9,47.6,0.2,0.5,38.5,0.9,1.3,68.3,1.2,2.5,3.6,1.1,0.8,0.4,0.8,1.0
45,32.4,11.8,4.5,11.4,39.9,1.4,3.9,35.2,1.4,1.7,80.8,0.8,3.4,4.2,3.3,1.2,0.3,1.4,0.0
82,18.6,5.9,2.2,5.3,42.0,0.3,1.4,22.5,1.2,1.9,63.4,0.6,1.4,2.0,3.8,1.2,0.2,1.7,1.0
77,17.8,8.4,2.9,6.1,47.8,0.0,0.1,18.2,2.5,3.4,75.1,1.6,2.3,3.9,0.8,0.3,0.3,1.8,1.0
67,16.6,7.0,3.2,5.8,54.9,0.0,0.1,0.0,0.7,1.0,73.4,0.8,1.9,2.7,0.5,0.7,0.4,0.6,1.0
71,13.7,2.2,0.8,1.9,42.0,0.0,0.0,0.0,0.6,1.2,48.9,1.6,1.9,3.5,0.6,0.4,0.4,0.8,1.0
45,13.3,3.1,1.0,2.8,36.3,0.5,1.5,35.8,0.6,0.9,67.5,0.3,0.9,1.2,2.5,0.3,0.0,0.9,0.0
74,12.1,3.8,1.5,4.0,37.2,0.3,0.9,36.5,0.5,0.7,73.1,0.6,0.9,1.5,0.5,0.3,0.2,0.6,0.0
52,11.3,2.5,0.9,2.3,39.3,0.0,0.2,11.1,0.7,1.0,71.7,1.4,0.8,2.2,0.4,0.8,0.3,0.3,1.0
46,9.2,2.7,1.1,2.5,42.6,0.0,0.0,0.0,0.5,0.8,63.2,0.5,1.4,1.8,0.3,0.3,0.2,0.5,0.0
47,9.2,2.6,0.9,3.0,31.4,0.3,0.9,29.5,0.4,0.6,70.4,0.5,1.4,1.9,0.5,0.3,0.2,0.5,1.0
75,30.8,9.9,4.0,8.7,46.2,0.0,0.0,0.0,1.9,3.1,60.9,2.5,5.7,8.1,1.7,1.8,1.9,1.9,0.0
40,8.9,2.2,0.9,2.2,39.8,0.0,0.0,0.0,0.5,1.0,46.3,0.8,1.2,2.0,0.2,0.1,0.9,0.3,0.0
59,8.2,2.6,0.9,3.1,30.9,0.3,1.1,28.6,0.4,0.6,66.7,0.1,0.5,0.7,1.5,0.2,0.0,0.7,0.0
53,7.4,2.0,0.8,1.8,43.9,0.0,0.0,0.0,0.4,0.7,59.5,0.3,0.6,1.0,0.9,0.4,0.0,0.8,1.0
49,7.0,3.2,1.1,2.9,38.9,0.3,1.0,34.0,0.6,0.8,65.9,0.6,0.9,1.5,0.2,0.2,0.1,0.4,1.0
22,6.0,1.5,0.6,1.5,40.6,0.0,0.0,0.0,0.4,0.5,66.7,0.5,1.0,1.5,0.0,0.2,0.1,0.5,0.0
50,36.1,12.8,4.6,12.3,37.4,2.0,6.5,31.0,1.6,2.1,75.2,0.3,2.8,3.1,6.0,1.9,0.0,2.9,1.0
50,35.2,18.3,6.9,15.3,45.0,0.4,1.3,28.8,4.1,5.4,76.1,1.9,3.8,5.7,3.0,1.1,1.5,2.2,1.0
50,35.2,13.2,5.2,12.1,43.0,0.3,1.5,20.3,2.5,3.4,75.1,0.6,2.1,2.7,6.5,1.6,0.1,2.9,1.0
48,34.0,16.5,5.9,13.5,43.9,1.8,4.3,41.2,2.9,4.1,71.3,2.4,4.0,6.4,2.4,1.7,1.0,2.4,1.0
82,30.4,8.9,3.7,8.6,42.5,0.1,0.5,26.2,1.4,2.6,55.1,1.3,3.0,4.3,6.5,1.7,0.2,2.5,0.0
50,31.2,10.9,4.3,9.2,46.5,1.4,3.3,43.3,0.9,1.4,63.9,0.5,1.1,1.7,1.9,0.5,0.2,1.3,1.0
28,30.4,6.3,2.4,4.8,50.0,0.0,0.0,0.0,1.5,2.1,71.7,4.0,6.3,10.3,0.9,0.9,0.6,1.2,1.0
41,15.2,3.7,1.4,3.8,35.7,0.1,0.3,35.7,0.8,1.6,50.7,2.0,3.2,5.2,0.6,0.4,0.3,0.8,1.0
49,29.7,9.9,3.5,8.3,42.5,1.1,3.0,35.8,1.8,2.2,81.8,0.4,1.8,2.3,2.5,0.9,0.5,1.6,1.0
50,25.8,10.1,3.6,8.1,44.9,0.7,1.9,36.5,2.1,2.7,78.2,1.1,2.4,3.5,1.6,1.5,0.4,1.1,0.0
47,22.5,9.6,3.8,8.4,45.2,0.1,0.2,30.0,1.9,3.3,58.8,2.8,3.6,6.4,0.7,0.8,0.3,1.4,1.0
50,22.3,8.2,3.0,6.4,46.3,0.2,0.5,40.0,2.0,2.9,71.3,1.8,2.5,4.3,0.9,0.6,0.1,1.5,1.0
25,29.5,12.3,5.2,10.5,49.0,0.2,0.6,25.0,1.8,2.6,69.7,2.0,3.5,5.5,1.7,1.2,0.2,1.9,0.0
50,19.8,9.1,3.4,8.3,41.1,0.2,1.0,15.4,2.1,3.0,70.9,1.7,2.1,3.8,1.5,0.9,0.3,1.4,1.0
49,16.0,5.3,2.2,4.1,53.7,0.0,0.0,0.0,0.9,1.6,53.8,1.6,2.1,3.7,0.8,0.9,0.9,0.9,1.0
49,15.9,6.2,2.6,5.4,46.8,0.0,0.0,0.0,1.1,1.6,67.5,1.3,1.7,3.0,0.4,0.4,0.3,0.5,1.0
42,14.9,4.1,1.7,5.1,32.9,0.1,0.7,16.7,0.6,0.8,75.0,0.2,1.0,1.2,1.6,0.5,0.2,1.1,0.0
28,14.6,3.3,1.3,2.9,45.0,0.0,0.0,0.0,0.8,1.3,56.8,1.3,2.1,3.4,0.4,0.4,1.1,0.8,1.0
24,14.3,5.2,1.8,5.0,36.1,1.0,2.6,40.3,0.6,0.7,82.4,0.3,1.6,1.8,1.8,0.5,0.0,0.7,1.0
39,13.8,5.6,2.2,4.4,50.0,0.2,0.5,38.9,1.0,1.4,71.4,0.7,1.3,1.9,0.5,0.2,0.1,0.5,1.0
67,27.0,7.8,2.6,7.1,36.7,1.4,4.1,33.5,1.2,1.9,64.6,0.9,2.4,3.3,3.1,1.5,0.3,1.3,0.0
34,13.0,3.5,1.4,3.8,36.4,0.5,1.4,32.7,0.2,0.2,100.0,0.1,0.9,0.9,1.5,0.3,0.1,0.9,1.0
26,12.7,5.1,2.2,2.9,73.7,0.0,0.0,0.0,0.8,1.6,50.0,1.0,2.0,3.0,0.2,0.4,0.8,0.4,1.0
38,12.3,6.3,2.1,3.6,56.5,0.0,0.1,50.0,2.1,2.7,79.4,0.9,2.2,3.1,0.6,0.2,0.5,0.8,1.0
46,12.1,4.5,1.8,4.3,40.5,0.0,0.3,16.7,1.0,1.3,76.3,0.9,1.0,1.8,1.3,0.7,0.1,1.2,1.0
30,11.0,3.2,1.2,3.2,36.5,0.1,0.2,40.0,0.8,1.5,55.6,0.7,0.9,1.6,0.7,0.3,0.1,0.6,0.0
31,10.3,3.8,1.4,3.8,37.6,0.1,0.5,21.4,0.9,1.3,67.5,0.5,0.8,1.3,0.3,0.3,0.3,0.7,0.0
34,10.2,4.8,1.8,4.8,38.0,0.0,0.3,10.0,1.1,1.3,82.2,0.4,1.1,1.5,0.4,0.1,0.0,0.7,0.0
22,10.0,3.0,1.4,3.6,38.0,0.1,0.8,16.7,0.1,0.1,66.7,0.3,0.5,0.8,1.5,0.3,0.0,0.9,1.0
27,9.2,2.9,1.3,3.2,39.5,0.0,0.2,20.0,0.3,0.5,69.2,0.9,1.1,2.0,0.5,0.3,0.1,0.4,0.0
24,8.5,2.1,0.6,2.1,29.4,0.3,1.0,26.1,0.6,0.8,75.0,0.1,0.8,0.9,0.8,0.2,0.0,0.5,0.0
59,25.0,11.9,4.5,10.1,44.8,0.6,2.1,31.4,2.2,2.7,82.9,0.9,2.3,3.2,3.5,0.9,0.2,1.6,0.0
35,8.1,3.3,1.2,2.8,44.3,0.0,0.1,0.0,0.8,1.0,77.8,0.9,1.0,1.9,0.4,0.5,0.2,0.6,0.0
33,7.2,2.4,1.0,2.7,37.1,0.1,0.3,30.0,0.3,0.4,78.6,0.2,0.5,0.7,0.9,0.1,0.0,0.7,0.0
24,6.0,2.7,0.9,2.1,41.2,0.0,0.3,16.7,0.9,1.3,71.0,0.7,0.5,1.3,0.1,0.2,0.1,0.5,1.0
26,4.7,1.6,0.6,1.6,35.7,0.0,0.0,0.0,0.5,0.8,57.1,0.7,0.7,1.4,0.1,0.2,0.1,0.5,1.0
62,37.5,19.7,7.2,16.9,42.6,1.1,3.6,30.8,4.2,4.9,84.6,2.3,4.3,6.6,1.7,1.0,0.4,2.6,1.0
80,33.3,15.3,6.4,14.3,45.0,0.0,0.4,10.7,2.4,2.8,83.9,1.4,2.1,3.5,2.2,1.6,0.2,1.6,1.0
80,31.0,9.0,3.3,7.4,44.1,0.0,0.1,0.0,2.5,3.1,80.1,0.8,2.3,3.2,8.2,2.5,0.2,2.4,1.0
82,30.8,10.1,4.2,8.8,48.0,0.0,0.0,0.0,1.7,2.3,71.6,0.9,3.1,4.0,2.0,1.2,0.6,2.0,1.0
82,30.8,10.1,4.2,8.8,48.0,0.0,0.0,0.0,1.7,2.3,71.6,0.9,3.1,4.0,2.0,1.2,0.6,2.0,0.0
68,30.0,11.6,4.6,11.6,39.2,0.3,1.2,25.9,2.2,2.7,81.4,1.1,3.3,4.4,4.7,1.5,0.2,2.7,1.0
77,24.7,10.1,3.7,8.8,42.2,0.7,2.2,34.1,1.9,2.3,84.2,0.4,2.4,2.8,3.6,0.7,0.1,2.5,0.0
77,29.4,7.5,2.9,7.9,37.1,0.5,1.7,32.8,1.0,1.4,72.7,0.7,1.6,2.2,4.3,0.8,0.1,1.6,1.0
66,27.9,11.7,3.6,8.9,40.8,0.3,1.3,20.2,4.2,4.8,87.3,0.8,2.0,2.8,3.4,1.3,0.2,1.9,1.0
80,27.7,11.2,3.5,9.4,37.4,1.3,4.1,32.9,2.8,3.3,85.0,0.8,1.6,2.4,3.9,1.3,0.1,2.2,1.0
74,26.4,7.8,3.1,7.4,41.6,0.1,0.7,21.2,1.5,2.3,65.9,0.3,1.6,1.9,4.5,0.7,0.1,2.2,1.0
66,23.3,7.7,3.0,7.5,40.4,0.7,2.1,32.1,1.0,1.3,78.3,0.7,1.2,1.9,1.2,0.8,0.4,1.1,0.0
65,23.2,8.4,3.6,8.1,44.6,0.0,0.2,21.4,1.1,1.6,70.2,2.1,3.3,5.4,0.9,0.8,1.1,1.5,1.0
77,23.1,11.0,4.0,8.9,44.7,0.8,2.2,36.3,2.2,3.0,74.0,1.4,2.4,3.7,1.2,0.7,0.2,1.5,1.0
80,22.6,10.2,3.5,7.6,45.2,0.0,0.0,33.3,3.3,4.2,77.6,2.3,3.3,5.6,1.0,0.6,0.4,2.0,1.0
71,21.3,11.5,4.5,9.5,47.6,0.0,0.0,0.0,2.4,3.4,70.9,1.7,2.5,4.2,0.7,0.5,0.6,1.5,1.0
52,21.0,9.5,3.7,7.5,49.0,0.0,0.1,14.3,2.1,3.1,67.9,1.5,3.0,4.5,1.2,0.4,0.3,1.2,1.0
54,19.8,6.0,2.3,5.2,44.3,0.2,0.5,32.1,1.2,1.7,72.2,0.4,1.1,1.5,1.9,0.7,0.1,1.1,1.0
58,18.4,5.8,1.9,5.3,36.7,0.0,0.1,25.0,1.9,3.1,61.7,0.5,0.7,1.2,1.9,1.1,0.2,1.7,0.0
64,18.4,7.0,2.8,6.2,45.0,0.2,0.6,34.1,1.2,1.7,71.2,1.6,2.6,4.2,1.5,0.8,0.9,1.0,1.0
38,16.4,4.3,1.3,3.7,34.8,0.6,1.6,36.1,1.1,1.6,67.7,0.4,1.1,1.5,2.6,0.7,0.1,1.4,1.0
38,13.9,6.4,2.4,5.8,40.7,0.8,2.0,37.7,0.9,1.5,62.1,0.7,1.7,2.4,0.9,0.5,0.2,1.3,0.0
74,13.6,3.8,1.3,3.1,42.8,0.0,0.0,0.0,1.2,1.7,68.8,1.2,2.2,3.4,0.3,0.4,1.3,0.6,1.0
34,21.1,6.4,2.6,6.0,43.9,1.0,2.4,39.8,0.1,0.2,57.1,0.5,3.1,3.6,1.3,0.6,0.5,1.1,0.0
32,23.1,6.7,2.8,6.9,41.4,0.0,0.3,11.1,0.9,1.4,65.2,1.5,3.6,5.1,0.9,0.6,0.3,1.4,0.0
58,12.8,4.0,1.6,3.6,44.9,0.0,0.0,0.0,0.8,1.3,59.7,1.1,1.8,2.9,0.3,0.2,1.4,0.7,0.0
35,12.3,3.5,1.1,2.8,37.8,0.0,0.0,0.0,1.4,2.0,70.0,0.3,0.9,1.1,1.9,0.4,0.0,1.3,1.0
39,10.1,3.3,1.2,3.0,41.4,0.0,0.2,16.7,0.8,1.1,72.1,0.6,1.2,1.7,0.9,0.4,0.1,0.8,0.0
54,9.9,2.8,1.0,2.1,48.7,0.0,0.0,0.0,0.8,1.0,75.9,0.9,1.1,2.0,0.3,0.4,0.2,0.8,1.0
39,9.4,3.5,1.4,3.1,47.1,0.0,0.0,0.0,0.6,1.2,52.2,1.4,1.0,2.4,0.5,0.5,0.1,0.8,0.0
45,9.3,3.1,1.0,2.7,36.1,0.1,0.2,37.5,1.1,1.5,70.6,0.1,0.8,0.8,1.9,0.2,0.0,1.2,1.0
38,7.7,1.4,0.6,1.8,32.9,0.1,0.4,28.6,0.1,0.2,42.9,0.2,0.4,0.6,1.2,0.6,0.1,0.7,0.0
40,6.4,3.8,1.2,2.8,41.8,0.0,0.1,33.3,1.4,1.7,83.8,0.5,0.5,1.0,0.2,0.3,0.2,0.5,1.0
37,5.3,1.9,0.7,1.7,39.7,0.2,0.8,32.1,0.4,0.5,65.0,0.2,0.5,0.7,0.5,0.3,0.1,0.3,1.0
76,40.1,23.5,8.2,19.8,41.6,2.0,6.0,34.1,5.0,7.2,70.2,1.5,2.6,4.1,7.5,2.1,0.3,4.4,1.0
82,36.7,16.4,6.2,14.5,42.6,1.9,5.1,37.7,2.1,2.8,77.1,1.3,2.6,3.9,3.0,1.9,0.4,1.6,1.0
82,36.2,17.5,7.0,16.5,42.5,0.6,1.9,32.7,2.8,4.5,63.1,3.5,5.5,9.0,3.2,1.3,0.7,2.8,1.0
80,35.0,18.7,6.9,15.2,45.3,0.1,0.3,25.9,4.8,6.5,74.6,2.7,4.2,6.9,2.2,1.0,1.0,2.8,1.0
67,34.7,15.8,5.3,13.0,40.8,1.5,4.3,35.4,3.7,5.0,72.7,0.8,1.9,2.7,7.8,1.0,0.3,3.1,1.0
82,30.9,13.4,4.8,11.1,43.0,1.4,3.6,39.3,2.5,3.0,82.3,1.2,2.8,4.0,2.6,0.9,0.1,1.8,1.0
63,30.1,14.8,6.0,12.3,48.2,0.0,0.2,14.3,2.9,4.2,69.3,2.1,4.2,6.3,1.5,1.1,2.1,2.1,1.0
82,29.1,9.4,3.3,7.5,44.1,1.9,4.6,40.4,0.9,1.1,76.3,0.2,1.7,2.0,3.7,1.0,0.0,1.5,1.0
77,25.1,7.3,3.1,6.4,48.1,0.0,0.1,25.0,1.1,1.9,58.7,2.7,3.4,6.1,0.6,0.6,0.8,1.0,1.0
62,21.8,7.9,2.8,7.0,39.6,0.7,2.4,28.7,1.6,2.1,75.2,1.0,2.2,3.2,1.2,0.7,1.1,1.7,0.0
68,24.5,8.0,3.3,5.7,57.3,0.0,0.0,0.0,1.4,2.0,69.6,2.2,5.1,7.3,0.6,0.6,1.4,0.5,1.0
41,16.6,4.6,1.7,4.4,37.9,0.8,2.2,38.2,0.4,0.6,61.5,0.6,1.2,1.7,1.6,0.7,0.2,0.8,0.0
65,16.4,5.9,2.3,4.9,46.2,0.4,0.7,51.1,1.0,1.5,68.7,0.8,2.0,2.8,0.8,0.4,0.1,1.1,1.0
71,16.3,4.8,2.0,3.9,50.9,0.0,0.0,0.0,0.9,1.4,62.0,1.8,2.7,4.5,0.5,0.4,0.8,0.7,1.0
71,15.5,7.6,2.5,5.9,41.7,0.7,1.9,37.5,1.9,2.3,81.9,0.7,1.2,1.9,1.3,0.7,0.3,1.6,1.0
64,15.3,3.9,1.6,3.6,43.7,0.1,0.3,40.9,0.7,1.0,64.6,0.5,1.0,1.5,2.4,0.6,0.2,1.6,1.0
57,15.1,4.8,2.0,3.6,54.9,0.0,0.1,0.0,0.9,1.4,60.5,1.3,2.2,3.5,0.3,0.2,0.4,1.0,1.0
72,14.6,5.1,1.8,4.7,39.0,0.0,0.0,100.0,1.5,2.3,63.7,1.3,2.8,4.1,0.6,0.3,1.0,1.2,1.0
50,21.3,8.7,3.1,7.5,41.4,1.2,3.4,36.5,1.2,1.6,76.3,0.2,2.2,2.3,1.7,0.6,0.2,0.9,0.0
61,14.2,5.4,2.0,4.2,46.5,0.9,1.8,46.4,0.7,0.8,82.4,0.5,1.1,1.6,1.6,0.6,0.1,1.1,1.0
43,14.0,5.0,1.9,4.3,44.4,0.0,0.0,0.0,1.1,1.7,64.9,1.1,2.3,3.4,0.4,0.3,0.5,0.9,1.0
75,12.7,4.1,1.5,3.5,42.9,0.0,0.0,0.0,1.0,1.5,69.1,1.4,1.9,3.3,0.3,0.1,0.3,0.7,1.0
68,11.6,4.8,1.8,3.5,51.7,0.0,0.1,50.0,1.2,1.6,71.8,0.8,1.5,2.3,0.5,0.3,0.4,1.1,1.0
80,11.5,3.9,1.3,3.3,39.7,0.3,0.9,30.1,1.0,1.5,65.8,0.3,0.9,1.2,1.5,0.5,0.1,0.9,1.0
57,10.4,3.1,1.3,3.2,41.7,0.0,0.1,20.0,0.5,0.8,56.5,1.1,1.7,2.9,0.3,0.3,0.3,0.4,0.0
45,10.2,4.1,1.5,3.4,45.1,0.0,0.0,0.0,1.0,1.7,60.3,0.9,1.9,2.8,0.2,0.0,0.6,0.6,1.0
54,9.7,3.0,1.1,2.4,47.7,0.0,0.0,0.0,0.7,1.1,61.3,1.3,1.7,3.0,0.6,0.5,0.3,0.8,1.0
70,9.5,2.2,0.8,1.7,44.6,0.0,0.0,0.0,0.6,0.9,73.8,0.8,1.6,2.4,0.2,0.2,0.5,0.6,0.0
65,21.2,6.3,1.9,5.4,35.2,0.8,2.4,31.4,1.8,3.0,59.1,0.8,2.3,3.0,1.2,0.6,1.1,1.3,0.0
36,8.8,2.3,0.9,1.7,53.2,0.0,0.0,0.0,0.5,1.0,48.6,0.8,0.8,1.6,0.4,0.3,0.2,0.6,1.0
35,7.7,2.2,0.9,1.6,52.6,0.0,0.1,0.0,0.5,0.8,55.2,0.5,1.2,1.7,0.2,0.1,0.1,0.4,0.0
35,5.5,1.8,0.7,1.9,38.2,0.1,0.4,28.6,0.2,0.4,57.1,0.2,0.4,0.7,0.4,0.2,0.3,0.5,1.0
35,5.1,3.2,1.4,2.5,55.1,0.0,0.0,0.0,0.4,0.7,56.5,0.5,0.8,1.2,0.3,0.0,0.3,1.1,0.0
70,40.9,19.0,6.9,16.1,42.6,1.9,4.8,39.5,3.4,4.2,79.7,0.8,3.2,4.0,9.3,1.4,0.3,3.8,1.0
82,39.2,15.0,5.7,11.9,47.6,0.7,2.3,32.8,3.0,3.9,74.9,1.7,2.9,4.6,3.5,1.0,0.4,1.6,1.0
72,37.5,19.2,6.3,15.2,41.4,1.3,4.1,31.8,5.4,7.2,74.7,1.3,2.4,3.7,3.9,1.1,1.1,3.5,1.0
82,34.4,15.3,5.7,12.5,45.8,0.1,0.3,35.7,3.7,4.8,77.3,3.7,5.1,8.7,1.0,1.0,1.6,1.7,1.0
77,31.9,13.3,5.2,11.4,45.7,0.0,0.0,0.0,2.8,3.9,73.2,2.3,5.1,7.4,1.4,0.6,0.7,2.0,1.0
80,31.0,10.8,3.8,9.3,41.2,0.7,1.8,36.8,2.5,3.2,78.2,0.8,1.7,2.5,6.1,1.1,0.0,2.4,0.0
76,30.0,13.4,5.6,11.6,48.5,0.0,0.1,0.0,2.2,3.2,68.3,3.0,4.5,7.5,1.0,0.7,1.5,2.0,1.0
80,28.7,10.4,4.5,9.2,49.1,0.1,0.4,28.6,1.3,1.9,70.5,2.2,4.1,6.3,1.8,1.1,1.6,1.4,1.0
65,27.5,10.1,4.2,8.7,48.7,0.4,1.3,32.9,1.2,1.8,65.0,1.4,3.2,4.7,1.3,0.7,0.8,1.6,1.0
79,24.0,10.1,3.6,7.6,47.4,1.6,3.7,41.6,1.4,1.7,81.0,0.5,1.6,2.1,2.9,1.2,0.3,1.5,1.0
64,23.0,10.7,3.8,8.5,44.1,0.0,0.2,30.0,3.1,4.7,67.1,1.4,2.0,3.4,1.1,0.9,0.2,1.4,1.0
74,22.4,9.0,3.7,7.4,50.1,0.0,0.0,0.0,1.6,2.4,66.3,1.6,4.3,5.9,0.6,0.6,0.5,1.3,1.0
54,20.4,6.3,2.2,4.7,48.0,0.0,0.0,0.0,1.8,2.8,65.1,2.1,3.5,5.6,0.6,0.4,0.2,1.1,0.0
79,17.9,6.4,2.4,5.5,44.2,0.0,0.0,0.0,1.5,2.5,59.5,2.1,2.4,4.5,0.6,0.6,0.5,1.1,1.0
69,17.7,7.5,3.2,6.2,51.3,0.0,0.1,0.0,1.1,2.0,55.3,1.2,2.2,3.4,0.7,0.4,0.2,1.3,1.0
72,17.6,5.0,2.0,4.6,43.9,0.0,0.2,27.3,1.0,1.4,68.6,1.6,2.8,4.4,0.8,0.3,0.4,0.9,0.0
75,17.4,4.5,1.7,3.1,55.7,0.0,0.0,0.0,1.1,1.6,70.8,1.5,2.5,4.0,0.2,0.2,1.6,0.8,1.0
42,14.8,5.5,1.8,4.5,40.2,0.8,2.0,39.8,1.1,1.4,76.7,0.2,0.8,1.0,2.7,0.4,0.0,1.5,1.0
79,14.6,5.3,1.9,4.6,41.1,0.3,1.0,34.6,1.3,1.8,70.2,0.4,1.3,1.7,2.9,0.7,0.3,1.5,1.0
69,14.4,3.8,1.5,2.7,56.7,0.0,0.0,0.0,0.7,1.1,66.2,1.1,1.8,2.9,0.2,0.7,0.6,0.6,1.0
62,14.0,4.5,1.8,4.1,43.1,0.1,0.5,14.7,0.9,1.2,70.1,0.7,1.1,1.8,1.4,0.3,0.2,1.0,0.0
62,13.6,4.9,1.8,4.7,38.7,0.7,2.0,34.4,0.6,0.7,83.3,0.5,0.7,1.2,1.1,0.5,0.1,0.7,0.0
51,19.8,5.1,1.7,4.5,38.2,0.8,2.3,36.4,0.9,1.1,78.6,0.3,1.9,2.2,2.5,0.8,0.1,1.6,0.0
64,13.6,3.9,1.6,3.9,40.9,0.1,0.4,26.9,0.6,1.0,66.1,1.0,2.3,3.4,0.5,0.4,0.5,0.5,1.0
44,13.0,6.6,2.5,5.6,45.3,0.4,1.3,32.7,1.1,1.7,65.3,0.8,0.6,1.4,1.1,0.7,0.2,1.0,0.0
57,11.6,3.6,1.5,3.2,47.3,0.0,0.0,0.0,0.6,0.9,66.7,1.0,2.1,3.1,0.1,0.1,1.1,0.4,1.0
53,11.5,5.6,2.4,5.1,46.6,0.0,0.1,0.0,0.9,1.6,56.0,1.1,1.1,2.2,0.4,0.2,0.2,1.4,1.0
36,11.3,2.9,0.9,2.8,33.0,0.3,0.8,31.0,0.9,1.3,67.4,0.3,1.0,1.2,1.5,0.4,0.1,1.2,0.0
60,9.8,4.0,1.5,3.6,41.5,0.2,0.7,26.2,0.8,1.0,81.7,0.5,1.3,1.7,0.7,0.2,0.1,0.7,1.0
59,9.7,3.7,1.2,2.8,42.3,0.1,0.4,32.0,1.3,1.5,83.3,0.2,0.6,0.7,1.6,0.3,0.1,1.1,1.0
57,9.6,3.2,1.2,2.8,43.8,0.0,0.0,0.0,0.7,1.2,58.8,0.9,1.1,1.9,0.4,0.2,0.1,0.8,1.0
47,19.7,5.3,1.7,5.1,34.0,0.6,1.9,31.1,1.2,1.8,67.4,0.6,2.6,3.2,1.2,1.2,0.3,1.4,0.0
43,9.0,2.7,1.0,2.3,42.0,0.0,0.2,20.0,0.7,1.1,59.2,0.2,0.8,1.0,1.7,0.7,0.0,0.9,1.0
41,8.8,2.6,0.9,2.6,34.3,0.2,0.8,30.3,0.6,0.9,72.2,0.1,0.5,0.6,1.2,0.5,0.1,0.8,0.0
61,8.1,3.1,1.0,2.8,37.6,0.0,0.0,0.0,1.0,1.5,65.6,0.7,1.0,1.8,0.2,0.3,0.2,0.7,0.0
49,7.6,1.8,0.7,1.8,35.6,0.0,0.2,22.2,0.5,0.7,75.0,0.6,1.0,1.6,0.3,0.2,0.2,0.3,0.0
53,7.0,2.5,1.0,2.3,45.0,0.0,0.0,0.0,0.4,0.8,56.1,0.7,0.8,1.5,0.2,0.3,0.1,0.5,0.0
33,4.6,1.1,0.5,1.2,39.0,0.0,0.0,0.0,0.2,0.2,62.5,0.3,0.5,0.8,0.1,0.1,0.1,0.1,0.0
70,38.3,19.9,7.3,15.2,47.7,0.1,0.4,14.8,5.3,7.3,73.2,1.8,4.6,6.4,5.0,1.8,0.9,2.9,1.0
80,37.0,21.9,8.0,17.6,45.1,1.1,3.4,32.1,5.0,6.2,79.6,2.1,4.3,6.4,2.5,1.4,0.3,3.9,0.0
80,37.0,21.9,8.0,17.6,45.1,1.1,3.4,32.1,5.0,6.2,79.6,2.1,4.3,6.4,2.5,1.4,0.3,3.9,1.0
65,36.1,17.0,7.0,14.3,48.9,0.0,0.1,0.0,3.0,4.5,66.4,2.8,5.6,8.4,2.5,0.8,0.2,2.5,1.0
63,19.0,6.0,2.5,4.3,57.5,0.0,0.0,0.0,1.0,1.9,55.1,2.3,3.6,5.8,0.7,0.3,0.4,0.8,0.0
79,33.8,11.7,4.2,10.8,38.5,0.9,3.3,27.2,2.4,3.5,69.8,1.9,3.5,5.4,7.7,1.9,0.3,3.2,1.0
81,31.6,14.1,5.4,13.5,40.2,0.8,2.7,29.8,2.5,3.3,75.4,1.6,2.7,4.4,1.6,0.9,0.7,2.0,1.0
64,31.0,14.0,5.3,11.6,46.0,1.4,3.8,37.0,1.9,2.6,72.2,1.2,2.7,3.9,2.0,2.0,0.6,1.2,1.0
78,29.7,10.0,3.9,7.4,53.4,0.0,0.0,0.0,2.1,3.4,63.5,2.5,4.7,7.3,0.5,0.4,0.8,1.4,1.0
72,29.0,12.6,4.8,12.2,39.4,1.0,3.4,28.4,2.0,3.1,66.2,1.9,3.7,5.6,1.5,0.6,1.2,1.6,1.0
80,28.6,13.2,5.2,10.1,51.1,0.0,0.1,25.0,2.9,4.5,63.6,2.6,4.9,7.5,1.2,0.6,1.4,2.0,1.0
79,25.9,11.4,4.6,9.8,46.5,0.0,0.1,0.0,2.3,3.6,64.5,2.4,3.6,6.0,0.6,0.5,1.3,1.9,0.0
78,23.1,10.4,4.0,8.2,48.4,1.5,3.4,43.6,1.0,1.3,79.2,0.9,1.7,2.6,1.3,0.6,0.3,1.0,1.0
66,22.6,6.8,2.9,5.9,48.5,0.0,0.1,28.6,1.0,2.3,44.7,3.0,4.3,7.4,0.7,0.5,0.6,1.4,0.0
81,22.2,8.2,2.8,6.2,45.4,0.4,1.4,31.6,2.1,2.9,73.9,0.7,2.0,2.7,4.8,0.8,0.3,2.0,1.0
32,18.8,5.9,2.2,5.2,41.9,0.6,1.5,37.5,1.0,1.5,68.1,0.4,2.1,2.5,1.3,1.0,0.3,0.9,0.0
67,21.8,9.2,3.1,6.9,44.3,1.0,2.6,39.2,2.1,2.9,71.4,0.8,2.0,2.8,4.3,1.1,0.1,2.0,1.0
